X,Y,fid,thanjavur_dem_250,rainfall_250m,thanjavur_kfactor_250m,soil_moisture_250m,thanjavur_ndvi_250m,sand_thanjavur_250m,lulc_250m,slope_250m,clay_thanjavur_250m,soil_loss_thanjavur
79.2112028549258,10.6494025712214,1522,37,1419.50054,0.02004,8.90712,-0.0758,345,10,87.64905,357,70.36813
79.2112555744595,10.640362792288,1523,39,1427.55954,0.01909,8.9349,-0.07875,352,10,88.57375,366,67.63371
79.2113082466362,10.6313230078976,1524,41,1435.6141,0.02414,8.95801,-0.18969,350,10,89.98199,380,94.8833
79.2113608714628,10.6222832180545,1525,38,1443.16365,0.02404,8.98113,-0.22124,341,40,88.57714,362,243.66196
79.2114134489458,10.6132434227633,1526,36,1447.8429,0.02317,9.00425,-0.18645,357,40,87.79356,350,228.79269
79.2114659790921,10.6042036220283,1527,39,1452.52564,0.01873,9.02736,-0.06351,363,40,89.22624,353,166.42601
79.2115184619083,10.5951638158541,1528,35,1457.21186,0.0225,9.05048,-0.18025,353,40,86.56474,377,222.14534
79.2115708974013,10.586124004245,1529,33,1461.90156,0.02276,9.0736,-0.08405,346,40,88.55767,390,207.41064
79.2116232855777,10.5770841872056,1530,32,1463.83157,0.02482,9.09671,-0.31136,336,40,87.44675,365,273.78851
79.2116756264442,10.5680443647402,1531,33,1453.1577,0.02227,9.11983,-0.186,339,40,88.81475,386,220.78848
79.2117279200076,10.5590045368534,1532,32,1442.49556,0.02238,9.14295,-0.16649,346,40,88.59975,377,216.54323
79.2117801662745,10.5499647035495,1533,37,1431.84513,0.02172,9.15683,-0.1442,359,50,89.92155,362,163.79175
79.2118323652517,10.5409248648331,1534,32,1421.2064,0.02374,9.16667,-0.15978,344,50,88.55466,337,180.05406
79.2118845169458,10.5318850207085,1535,29,1415.96174,0.0205,9.17651,-0.23825,343,40,83.8626,323,205.26044
79.2119366213635,10.5228451711803,1536,33,1430.84149,0.0197,9.18635,-0.20314,356,40,85.49277,330,194.32831
79.2119886785115,10.5138053162529,1537,33,1445.69947,0.01966,9.19619,-0.14505,365,40,88.91854,325,187.17981
79.2120406883964,10.5047654559307,1538,30,1460.5357,0.02142,9.20603,-0.32782,340,40,88.87078,321,238.94557
79.2120926510249,10.4957255902182,1539,34,1475.35023,0.02102,9.21587,-0.3711,341,40,89.23991,337,244.58765
79.2121445664038,10.4866857191199,1540,39,1486.50178,0.0185,9.22571,-0.18948,364,40,88.56179,345,188.15875
79.2121964345395,10.4776458426401,1541,39,1486.24729,0.01862,9.23555,-0.23193,359,10,88.93352,348,78.42583
79.2122482554387,10.4686059607834,1542,42,1485.98554,0.01912,9.24539,-0.21313,360,10,89.98271,349,79.33131
79.2123000291082,10.4595660735543,1543,33,1485.71654,0.01899,9.15377,-0.24809,354,40,87.34641,360,202.32581
79.2123517555544,10.4505261809571,1544,29,1485.44031,0.02094,9.02972,-0.44409,341,40,84.42911,355,256.82657
79.2124034347841,10.4414862829963,1545,31,1486.21784,0.02087,8.90568,-0.10685,350,40,88.02311,331,197.35912
79.2124550668039,10.4324463796765,1546,32,1489.80486,0.02095,8.78164,-0.30094,352,40,89.3451,321,233.60858
79.2125066516203,10.4234064710019,1547,32,1493.38119,0.01969,8.65759,-0.09834,354,40,89.01577,315,185.74126
79.2125581892399,10.4143665569772,1548,29,1496.94682,0.02225,8.53355,-0.47182,318,20,88.10619,332,169.11368
79.2126096796694,10.4053266376068,1549,31,1500.50179,0.02097,8.40951,-0.32631,312,30,89.54094,350,240.05876
79.2126611229154,10.396286712895,1550,26,1502.9411,0.01966,8.28546,-0.25976,310,40,84.17709,370,212.77615
79.2127125189844,10.3872467828465,1551,24,1502.85562,0.01919,8.16142,-0.17014,309,80,88.8744,381,58.22597
79.212763867883,10.3782068474655,1552,28,1502.77022,0.01915,8.03738,-0.16341,318,40,88.94563,366,192.57527
79.2128151696177,10.3691669067567,1553,38,1502.6849,0.01953,8.0482,-0.17746,338,10,89.97966,377,79.51977
79.2128664241952,10.3601269607245,1554,31,1502.59966,0.01802,8.08856,-0.19895,315,10,89.30786,389,74.69255
79.212917631622,10.3510870093732,1555,36,1508.24912,0.01811,8.12891,-0.15574,336,10,89.35585,370,72.62782
79.2129687919047,10.3420470527075,1556,27,1525.22166,0.02133,8.16927,-0.29011,296,40,89.97049,395,241.52171
79.2130199050497,10.3330070907317,1557,34,1542.1814,0.02208,8.20962,-0.15441,320,10,89.05297,389,90.43382
79.2130709710636,10.3239671234503,1558,25,1559.12837,0.02352,8.24998,-0.40309,299,40,89.07209,410,295.97165
79.213121989953,10.3149271508678,1559,35,1576.06257,0.02207,8.29033,-0.18259,329,10,89.61002,382,94.68473
79.2131729617244,10.3058871729886,1560,22,1584.21653,0.02451,8.33069,-0.23632,286,40,85.42143,403,275.09647
79.2132238863842,10.2968471898173,1561,21,1577.27306,0.02214,8.37105,-0.14283,297,10,88.96709,394,91.84685
79.2132747639391,10.2878072013582,1562,18,1570.34053,0.02317,8.4114,-0.09679,296,10,87.22077,392,91.71339
79.2133255943955,10.2787672076158,1563,15,1563.41892,0.0197,9.23796,-0.21906,292,60,88.11671,385,107.94278
79.2133763777599,10.2697272085947,1564,19,1556.50823,0.02449,10.16599,-0.23346,304,10,89.85648,399,108.20429
79.2134271140388,10.2606872042992,1565,23,1549.43067,0.01945,11.09114,-0.30902,316,10,89.98686,371,90.7729
79.2134778032387,10.2516471947338,1566,21,1542.08307,0.01951,12.0134,-0.19678,325,10,89.73615,365,82.86407
79.2135284453661,10.242607179903,1567,13,1534.7281,0.01849,12.93279,-0.16328,313,60,88.36183,363,94.90248
79.2135790404274,10.2335671598113,1568,12,1527.36576,0.01945,13.84931,-0.16038,317,10,89.32956,350,79.32185
79.2136295884291,10.2245271344632,1569,7,1519.99607,0.01718,14.76295,-0.2432,311,40,86.693,354,186.42978
79.2136800893776,10.215487103863,1570,10,1499.21401,0.01721,15.67374,-0.19933,277,30,87.01668,307,177.77371
79.2137305432795,10.2064470680153,1571,12,1460.20524,0.0165,16.58167,-0.15893,321,40,88.77169,317,160.57759
79.2137809501412,10.1974070269246,1572,10,1420.56249,0.0283,17.48673,-0.29773,310,40,86.88932,357,299.56473
79.213831309969,10.1883669805953,1573,11,1380.28664,0.01416,17.52238,-0.45623,0,40,88.60863,0,163.66795
79.2138816227695,10.1793269290318,1574,12,1339.37857,0.01487,17.50816,-0.35946,315,10,84.46491,339,61.92035
79.2139318885491,10.1702868722387,1575,8,1302.49161,0.01868,17.49395,-0.19165,322,30,89.13256,353,166.76431
79.2139821073141,10.1612468102205,1576,13,1270.92402,0.02195,17.47976,-0.20067,309,10,89.34527,349,77.08105
79.2140322790711,10.1522067429815,1577,10,1239.43417,0.02182,17.46558,-0.3933,320,40,85.7911,357,216.00134
79.2140824038263,10.1431666705263,1578,7,1208.02195,0.0206,0,-0.37453,312,40,78.39793,365,191.59575
79.2141324815863,10.1341265928593,1579,8,1176.68726,0.01994,0,-0.26389,312,50,86.50607,356,136.16942
79.218638259313,10.9387260749467,1580,35,298.73402,0.02205,5.82856,-0.22517,343,40,89.8839,387,46.42797
79.2186922211351,10.9296864277356,1581,38,484.96389,0.02329,6.61859,-0.11752,321,10,87.91469,397,29.02105
79.2187461356233,10.920646774928,1582,38,680.71409,0.02204,7.40863,-0.14797,336,10,89.85149,381,39.64379
79.2188000027846,10.9116071165284,1583,39,875.84017,0.02354,7.84978,-0.14621,330,50,88.76231,393,108.73061
79.218853822626,10.902567452541,1584,34,1070.34294,0.01862,7.84663,-0.14437,325,40,89.03922,386,131.20259
79.2189075951543,10.8935277829705,1585,33,1264.22323,0.01706,7.84349,-0.40449,346,40,88.1065,370,174.13626
79.2189613203766,10.8844881078212,1586,34,1265.87617,0.01864,7.84034,-0.32259,337,40,88.89564,371,179.48795
79.2190149982996,10.8754484270975,1587,34,1258.5683,0.02307,7.8372,-0.33783,337,40,89.98051,389,223.53059
79.2190686289302,10.8664087408039,1588,34,1251.25115,0.02143,7.83405,-0.4338,345,40,88.24802,371,221.0912
79.2191222122754,10.8573690489449,1589,36,1243.92473,0.02281,7.83091,-0.16311,337,10,89.98071,380,75.95676
79.2191757483421,10.8483293515247,1590,35,1236.58905,0.02331,7.82777,-0.33946,346,40,88.85438,378,222.12241
79.219229237137,10.839289648548,1591,35,1236.51846,0.02375,7.82462,-0.48248,345,40,89.09767,379,250.45805
79.2192826786672,10.8302499400191,1592,35,1236.54669,0.02321,7.82148,-0.38465,340,40,87.54423,384,228.32423
79.2193360729393,10.8212102259424,1593,35,1236.5749,0.02275,7.85753,-0.27752,341,40,88.84562,398,206.69458
79.2193894199604,10.8121705063224,1594,35,1236.60308,0.02347,7.93243,-0.06135,346,40,87.77464,382,177.0829
79.2194427197372,10.8031307811635,1595,35,1236.88454,0.02391,8.00734,-0.1431,336,40,88.67869,374,194.4572
79.2194959722766,10.7940910504702,1596,37,1251.18287,0.02247,8.08225,-0.32796,332,40,88.35072,390,214.69693
79.2195491775853,10.7850513142468,1597,40,1265.4842,0.02258,8.15715,-0.23699,338,40,89.93002,387,203.39465
79.2196023356704,10.7760115724979,1598,45,1279.78852,0.01948,8.23206,-0.19258,333,10,88.84409,366,68.41902
79.2196554465385,10.7669718252279,1599,48,1294.09584,0.01773,8.30697,-0.19203,358,10,87.62317,357,62.88494
79.2197085101965,10.7579320724412,1600,43,1307.83842,0.01882,8.38187,-0.35029,347,40,89.44178,363,191.21516
79.2197615266512,10.7488923141422,1601,45,1310.54593,0.02045,8.45678,-0.21844,346,10,89.95139,349,75.15324
79.2198144959093,10.7398525503354,1602,40,1313.24883,0.02068,8.53169,-0.335,349,40,88.93525,362,208.56966
79.2198674179778,10.7308127810252,1603,46,1315.94711,0.01815,8.58453,-0.11957,369,10,89.07262,343,61.54059
79.2199202928633,10.721773006216,1604,48,1318.64079,0.01912,8.62035,-0.14772,351,10,89.56377,355,66.5845
79.2199731205727,10.7127332259124,1605,44,1322.38941,0.01784,8.65617,-0.19378,350,40,89.30512,355,162.06183
79.2200259011128,10.7036934401187,1606,40,1338.29054,0.01964,8.69199,-0.26043,343,40,89.18642,360,190.54968
79.2200786344902,10.6946536488394,1607,40,1354.17635,0.01952,8.72781,-0.15048,367,40,86.30002,341,174.52785
79.2201313207119,10.6856138520789,1608,43,1370.04686,0.01883,8.76363,-0.06026,349,40,89.68987,347,157.41014
79.2201839597844,10.6765740498417,1609,41,1385.90209,0.02043,8.79945,-0.11328,337,10,89.27551,344,72.52579
79.2202365517146,10.6675342421322,1610,37,1400.83472,0.0209,8.83527,-0.16608,343,40,88.63213,352,196.34653
79.2202890965093,10.6584944289548,1611,36,1408.51645,0.01951,8.87109,-0.28218,343,40,88.50587,362,202.59785
79.2203415941751,10.6494546103141,1612,36,1416.19377,0.01914,8.90691,-0.46671,348,40,84.66062,364,227.38934
79.2203940447188,10.6404147862143,1613,35,1423.86668,0.02019,8.93476,-0.04553,356,40,89.96138,344,172.92682
79.2204464481471,10.6313749566601,1614,33,1431.53518,0.02382,8.95788,-0.32421,350,40,88.47147,361,259.68893
79.2204988044667,10.6223351216558,1615,33,1438.81672,0.02378,8.98099,-0.21923,371,40,87.07747,354,239.6375
79.2205511136844,10.6132952812059,1616,33,1443.79768,0.02283,9.00411,-0.06707,361,40,88.35275,364,202.23274
79.2206033758068,10.6042554353148,1617,36,1448.78211,0.02292,9.02723,-0.07895,366,40,87.5827,367,205.93127
79.2206555908407,10.5952155839869,1618,36,1453.77001,0.02293,9.05035,-0.24263,352,40,88.66648,376,238.20291
79.2207077587927,10.5861757272268,1619,41,1458.76138,0.0222,9.07346,-0.14598,348,10,89.98258,367,85.40429
79.2207598796695,10.5771358650388,1620,33,1461.20937,0.0238,9.09658,-0.257,326,40,89.59507,375,251.52228
79.2208119534778,10.5680959974275,1621,30,1451.56001,0.02448,9.1197,-0.16731,324,40,88.55537,376,238.58553
79.2208639802243,10.5590561243972,1622,30,1441.92232,0.02359,9.14281,-0.37523,323,40,89.6646,390,269.12173
79.2209159599157,10.5500162459524,1623,30,1432.29628,0.02435,9.15678,-0.17176,342,40,88.91111,358,235.10074
79.2209678925585,10.5409763620975,1624,28,1422.68189,0.02267,9.16661,-0.42949,325,40,88.3166,388,265.08157
79.2210197781595,10.5319364728371,1625,28,1417.70968,0.0196,9.17645,-0.22947,323,10,81.22988,346,77.43172
79.2210716167252,10.5228965781755,1626,30,1430.67847,0.01923,9.18629,-0.37364,333,40,89.75349,349,217.40593
79.2211234082624,10.5138566781173,1627,28,1443.6256,0.02096,9.19613,-0.21053,331,40,86.37612,334,210.20279
79.2211751527777,10.5048167726668,1628,32,1456.55109,0.02072,9.20597,-0.08432,333,10,88.29896,353,75.27695
79.2212268502777,10.4957768618285,1629,36,1469.45499,0.01952,9.21581,-0.05363,346,60,89.75784,373,86.96339
79.221278500769,10.4867369456069,1630,35,1479.08356,0.02227,9.22565,-0.09453,356,40,88.84953,362,207.36926
79.2213301042582,10.4776970240063,1631,33,1478.18632,0.01892,9.23549,-0.26391,351,40,89.23946,352,203.31671
79.2213816607519,10.4686570970314,1632,38,1477.28186,0.01894,9.24533,-0.12694,363,10,88.62311,344,72.54111
79.2214331702568,10.4596171646865,1633,36,1476.37019,0.01788,9.15449,-0.21365,354,30,89.0174,365,184.27071
79.2214846327794,10.450577226976,1634,30,1475.45133,0.02037,9.03045,-0.2717,335,20,89.07911,370,131.93407
79.2215360483263,10.4415372839045,1635,27,1475.48073,0.0206,8.9064,-0.37979,338,40,86.67432,342,240.7963
79.2215874169042,10.4324973354764,1636,30,1478.1153,0.02081,8.78236,-0.12645,361,10,89.41551,332,79.75236
79.2216387385195,10.4234573816961,1637,29,1480.73922,0.02293,8.65831,-0.20451,337,20,89.37782,321,141.16731
79.2216900131788,10.4144174225681,1638,27,1483.35252,0.02099,8.53427,-0.24426,326,20,87.23656,344,133.55417
79.2217412408887,10.4053774580968,1639,30,1485.95519,0.02131,8.41023,-0.16762,303,10,89.30116,362,85.09963
79.2217924216558,10.3963374882868,1640,25,1487.74807,0.02302,8.28618,-0.25233,299,40,87.32096,386,246.44136
79.2218435554867,10.3872975131424,1641,25,1487.66303,0.02228,8.16214,-0.1512,305,10,89.689,392,87.83154
79.2218946423877,10.3782575326682,1642,25,1487.57807,0.02132,8.03809,-0.09236,308,20,89.93366,388,119.60616
79.2219456823656,10.3692175468686,1643,33,1487.49318,0.01912,8.04797,-0.1544,306,10,89.84332,381,75.56114
79.2219966754268,10.360177555748,1644,38,1487.40837,0.02314,8.08832,-0.12032,320,10,88.85986,390,88.73698
79.2220476215778,10.3511375593108,1645,26,1492.5796,0.02481,8.12868,-0.18675,291,10,83.37105,396,100.2507
79.2220985208252,10.3420975575617,1646,38,1508.40145,0.01994,8.16903,-0.13349,334,10,88.37407,390,78.41881
79.2221493731754,10.333057550505,1647,26,1524.21057,0.02441,8.20939,-0.18575,291,20,89.94433,408,152.28358
79.222200178635,10.3240175381451,1648,24,1540.00698,0.01416,8.24975,0.0158,142,90,89.49621,211,0
79.2222509372105,10.3149775204866,1649,34,1555.79069,0.02228,8.2901,-0.18223,324,10,89.28074,407,94.31387
79.2223016489083,10.305937497534,1650,31,1563.69928,0.0238,8.33046,-0.1103,307,60,89.98422,396,118.88272
79.222352313735,10.2968974692915,1651,27,1557.72913,0.02085,8.37081,-0.16267,295,10,89.98025,399,86.91449
79.222402931697,10.2878574357638,1652,20,1551.76986,0.02524,8.41117,-0.32058,276,40,81.18418,394,293.04071
79.2224535028008,10.2788173969553,1653,20,1545.82147,0.02016,9.0048,-0.32344,301,40,89.56712,364,237.24132
79.2225040270528,10.2697773528705,1654,16,1539.88393,0.02043,9.67314,-0.17074,300,30,89.38754,370,211.92244
79.2225545044596,10.2607373035138,1655,13,1533.13564,0.02135,10.33862,-0.36904,299,30,89.61597,376,257.79471
79.2226049350276,10.2516972488896,1656,12,1525.11614,0.01547,11.00123,-0.31818,312,40,88.14195,350,178.82391
79.2226553187631,10.2426571890025,1657,11,1517.0893,0.01919,11.66098,-0.30807,314,40,83.60186,363,217.29002
79.2227056556728,10.2336171238569,1658,8,1509.05513,0.01759,12.31787,-0.45513,315,40,85.78293,359,221.45357
79.2227559457629,10.2245770534574,1659,7,1501.01364,0.02127,12.97191,0.10928,307,30,89.88688,286,163.58691
79.2228061890399,10.2155369778082,1660,8,1455.65369,0.01635,13.6231,-0.54415,320,40,86.63848,353,210.9153
79.2228563855103,10.206496896914,1661,9,1359.21473,0.01633,14.27144,-0.37715,313,40,86.40042,357,175.40704
79.2229065351804,10.1974568107791,1662,8,1262.14497,0.01416,14.91694,0.19865,0,30,40.65851,0,47.19622
79.2229566380567,10.1884167194081,1663,7,1164.44531,0.02028,14.94229,-0.32673,342,40,87.39362,320,180.03038
79.2230066941455,10.1793766228054,1664,11,1066.11662,0.01713,14.92814,-0.36821,315,40,87.99139,339,143.61751
79.2230567034533,10.1703365209755,1665,5,1001.08138,0.01713,14.91401,-0.54088,314,40,84.83096,357,151.23941
79.2231066659864,10.1612964139228,1666,5,976.45475,0.01929,14.89989,-0.4901,294,40,87.27788,359,161.24789
79.2231565817513,10.1522563016519,1667,3,951.90546,0.0243,14.88578,-0.18734,307,30,88.94341,352,157.98369
79.2232064507542,10.1432161841671,1668,5,927.43343,0.02036,0,-0.17718,304,10,89.4056,355,51.15224
79.2232562730017,10.1341760614731,1669,7,903.03853,0.0243,0,-0.14372,284,50,86.4109,310,115.23022
79.2277320491819,10.9478189737441,1670,38,448.63952,0.02049,5.0337,-0.20673,349,10,89.86483,376,25.52762
79.2277857813554,10.9387792871136,1671,35,565.62817,0.02232,5.82374,-0.18202,325,10,87.98795,401,34.31011
79.227839466431,10.9297395948847,1672,37,706.91217,0.01744,6.61378,-0.10511,336,40,88.32697,380,78.34911
79.2278931044155,10.920699897062,1673,36,849.73362,0.01916,7.40381,-0.14798,341,60,88.37642,382,53.73977
79.2279466953158,10.9116601936497,1674,34,991.93412,0.02322,7.84979,-0.13917,334,10,87.5273,383,60.30925
79.2280002391388,10.9026204846525,1675,32,1133.51446,0.02267,7.84665,-0.42419,335,40,88.23476,397,210.44858
79.2280537358913,10.8935807700746,1676,33,1274.47548,0.02325,7.84351,-0.28999,339,40,84.15911,380,218.41895
79.2281071855804,10.8845410499206,1677,34,1273.9209,0.02221,7.84036,-0.18679,342,10,89.80638,383,77.2676
79.2281605882127,10.8755013241948,1678,35,1265.8251,0.01852,7.83722,-0.24524,349,10,89.30338,364,67.19339
79.2282139437952,10.8664615929017,1679,35,1257.72007,0.02243,7.83407,-0.16468,350,50,89.97858,374,151.26624
79.2282672523348,10.8574218560457,1680,33,1249.60581,0.02278,7.83093,-0.40271,347,40,89.70174,380,229.7793
79.2283205138382,10.8483821136313,1681,35,1241.48235,0.02401,7.82778,-0.42524,338,40,89.08691,376,244.34891
79.2283737283123,10.8393423656628,1682,36,1241.35168,0.0225,7.82464,-0.31686,346,10,88.81209,374,84.62709
79.228426895764,10.8303026121447,1683,35,1241.37977,0.02295,7.8215,-0.2464,334,10,87.84054,381,81.65071
79.2284800162,10.8212628530815,1684,35,1241.40783,0.02454,7.85707,-0.2176,333,40,89.30759,391,213.37209
79.2285330896273,10.8122230884775,1685,35,1241.43587,0.02437,7.93198,-0.26033,330,40,89.43487,389,219.3268
79.2285861160525,10.8031833183372,1686,34,1241.63423,0.02381,8.00689,-0.22113,322,40,86.4532,389,207.18661
79.2286390954825,10.7941435426651,1687,36,1256.19179,0.0241,8.0818,-0.36972,324,40,86.90594,388,238.08273
79.2286920279242,10.7851037614655,1688,40,1270.75232,0.02113,8.1567,-0.18011,335,40,88.32334,372,182.2216
79.2287449133843,10.776063974743,1689,43,1285.31584,0.01759,8.23161,-0.18909,333,40,89.29337,364,154.70448
79.2287977518695,10.7670241825019,1690,40,1299.88234,0.02412,8.30652,-0.28232,357,40,85.51903,358,230.35724
79.2288505433867,10.7579843847466,1691,44,1313.92555,0.01935,8.38142,-0.1661,351,40,88.12697,352,170.44682
79.2289032879427,10.7489445814817,1692,38,1316.23673,0.01877,8.45633,-0.32426,350,40,88.47565,353,188.13206
79.2289559855442,10.7399047727115,1693,40,1318.54332,0.01855,8.53124,-0.44563,338,40,89.10207,366,203.38322
79.229008636198,10.7308649584405,1694,46,1320.84531,0.01926,8.58432,-0.16207,363,10,88.97451,347,68.0379
79.2290612399107,10.7218251386731,1695,40,1323.14273,0.02393,8.62013,-0.21569,346,40,87.19366,368,221.09488
79.2291137966893,10.7127853134138,1696,41,1326.34706,0.01865,8.65595,-0.02104,340,40,88.91381,364,145.30164
79.2291663065404,10.703745482667,1697,44,1340.92099,0.02076,8.69177,-0.17005,336,40,89.55643,345,187.36894
79.2292187694707,10.6947056464371,1698,39,1355.47968,0.01995,8.72759,-0.36907,351,40,87.49333,328,212.765
79.2292711854871,10.6856658047286,1699,38,1370.02315,0.01978,8.76341,-0.28628,347,40,87.08939,330,200.25853
79.2293235545961,10.6766259575459,1700,38,1384.55141,0.02209,8.79923,-0.12706,360,40,88.61822,313,198.28641
79.2293758768045,10.6675861048935,1701,38,1398.30478,0.02063,8.83505,-0.18841,361,40,87.56743,330,197.03217
79.2294281521191,10.6585462467757,1702,41,1405.60038,0.01987,8.87087,-0.07853,354,40,89.50991,350,173.26596
79.2294803805465,10.6495063831971,1703,43,1412.89159,0.02002,8.90669,-0.13168,353,10,89.78888,344,73.65229
79.2295325620934,10.6404665141621,1704,43,1420.17841,0.02048,8.93462,-0.10483,354,10,89.97768,338,73.96754
79.2295846967666,10.6314266396751,1705,39,1427.46084,0.01856,8.95774,-0.02365,350,40,89.45451,365,156.04234
79.2296367845726,10.6223867597406,1706,37,1434.46622,0.02152,8.98086,-0.21358,371,40,88.4764,373,215.43307
79.2296888255183,10.613346874363,1707,35,1439.74889,0.0226,9.00397,-0.11157,369,40,88.13038,369,207.98761
79.2297408196101,10.6043069835467,1708,31,1445.03502,0.02322,9.02709,-0.12028,371,40,88.9898,370,216.21983
79.2297927668549,10.5952670872962,1709,32,1450.32461,0.02278,9.05021,-0.21269,342,40,86.15914,391,229.8078
79.2298446672593,10.586227185616,1710,33,1455.61763,0.023,9.07333,-0.08811,352,40,88.55573,380,209.51277
79.2298965208299,10.5771872785104,1711,35,1458.57509,0.02241,9.09644,-0.04619,342,20,84.14231,383,117.25061
79.2299483275733,10.568147365984,1712,35,1449.95025,0.02472,9.11956,-0.00059,339,10,87.36592,374,82.43414
79.2300000874962,10.5591074480412,1713,38,1441.33702,0.02463,9.14268,-0.21515,344,40,89.85992,359,248.15033
79.2300518006053,10.5500675246864,1714,31,1432.73538,0.02343,9.15672,-0.11279,330,40,88.83843,381,214.82782
79.2301034669071,10.541027595924,1715,28,1424.14533,0.02339,9.16656,-0.26151,321,40,83.37167,375,239.65869
79.2301550864084,10.5319876617586,1716,27,1419.48007,0.01763,9.1764,-0.3617,322,40,86.89455,359,195.73134
79.2302066591156,10.5229477221945,1717,27,1430.53788,0.01966,9.18624,0.00977,329,40,86.73163,344,159.87314
79.2302581850353,10.5139077772363,1718,26,1441.57413,0.02017,9.19608,-0.50213,328,40,87.70208,339,250.99702
79.2303096641743,10.5048678268883,1719,27,1452.58887,0.02073,9.20591,-0.25643,317,10,89.03967,357,87.04907
79.2303610965391,10.495827871155,1720,29,1463.58211,0.01978,9.21575,-0.08292,317,10,88.15726,371,72.10014
79.2304124821362,10.4867879100409,1721,31,1471.67285,0.01936,9.22559,-0.10501,328,10,88.24874,367,72.42126
79.2304638209723,10.4777479435504,1722,30,1470.13286,0.0236,9.23543,-0.1682,324,10,89.00424,371,93.25375
79.230515113054,10.468707971688,1723,28,1468.58569,0.0202,9.24527,-0.49854,343,40,88.99638,348,255.78334
79.2305663583877,10.4596679944581,1724,29,1467.03134,0.02045,9.15521,-0.32245,340,40,87.62617,372,228.00699
79.2306175569801,10.4506280118652,1725,30,1465.46983,0.0222,9.03117,-0.15865,340,10,89.13882,369,86.75553
79.2306687088376,10.4415880239136,1726,25,1464.75471,0.02088,8.90712,-0.33347,332,40,82.47044,369,231.98099
79.230719813967,10.432548030608,1727,26,1466.43682,0.02,8.78308,-0.1519,340,40,88.15102,351,194.23129
79.2307708723746,10.4235080319527,1728,31,1468.10833,0.01975,8.65904,-0.14713,332,50,87.91417,345,152.9897
79.2308218840671,10.4144680279521,1729,24,1469.76927,0.0202,8.53499,-0.31076,316,40,87.45452,371,223.65872
79.2308728490509,10.4054280186108,1730,26,1471.41964,0.02594,8.41095,-0.28464,302,40,89.02534,385,282.0531
79.2309237673326,10.3963880039332,1731,25,1472.55505,0.02581,8.2869,-0.37163,307,40,87.88937,374,299.66193
79.2309746389187,10.3873479839237,1732,23,1472.47044,0.02254,8.16286,-0.21906,306,10,87.54166,381,92.98351
79.2310254638157,10.3783079585868,1733,23,1472.38591,0.02463,8.03881,-0.21038,310,10,88.39505,387,100.96977
79.2310762420301,10.369267927927,1734,25,1472.30146,0.02391,8.04774,-0.26181,283,10,86.67595,407,102.01569
79.2311269735685,10.3602278919486,1735,31,1472.21709,0.0186,8.08809,-0.10714,306,10,89.13795,394,69.77589
79.2311776584372,10.3511878506563,1736,37,1476.92337,0.01997,8.12845,-0.18129,309,20,89.98137,370,120.26769
79.2312282966428,10.3421478040543,1737,25,1491.59452,0.01875,8.1688,-0.28358,302,40,88.3021,391,206.44505
79.2312788881917,10.3331077521473,1738,22,1506.253,0.02451,8.20916,-0.15785,282,10,89.67628,413,98.36246
79.2313294330905,10.3240676949396,1739,25,1520.89884,0.02431,8.24951,-0.13901,270,10,89.42731,411,96.93184
79.2313799313456,10.3150276324357,1740,32,1535.53204,0.02381,8.28987,-0.15133,301,20,89.36453,408,145.31424
79.2314303829634,10.30598756464,1741,22,1543.17085,0.02307,8.33023,0.00156,210,20,87.25243,302,122.50817
79.2314807879504,10.2969474915571,1742,30,1538.17403,0.01802,8.37058,-0.15328,296,10,89.78946,380,73.55987
79.231531146313,10.2879074131913,1743,28,1533.18805,0.01942,8.41094,-0.16912,279,10,89.91609,389,80.10881
79.2315814580578,10.2788673295472,1744,22,1528.21288,0.0207,8.77461,-0.15822,297,10,89.21395,354,84.30862
79.2316317231911,10.2698272406292,1745,25,1523.24851,0.02152,9.18327,-0.1518,313,10,89.79365,350,86.89687
79.2316819417193,10.2607871464417,1746,24,1516.84829,0.02192,9.58908,-0.15884,319,10,88.94484,350,88.66885
79.2317321136488,10.2517470469893,1747,17,1508.15688,0.01508,9.99203,-0.17767,267,10,89.92139,310,61.64983
79.2317822389862,10.2427069422764,1748,14,1499.45817,0.01416,10.39214,0.03566,1,60,55.23692,1,45.60355
79.2318323177377,10.2336668323074,1749,15,1490.75216,0.0162,10.7894,-0.19602,323,50,89.11063,367,132.91086
79.2318823499098,10.2246267170868,1750,7,1482.03887,0.01569,11.18383,-0.39975,311,40,86.78363,354,186.92888
79.2319323355088,10.2155865966191,1751,6,1412.74714,0.01635,11.57541,-0.42335,316,40,87.59108,353,188.8902
79.2319822745413,10.2065464709087,1752,6,1258.87736,0.01859,11.96417,-0.42164,327,40,82.90337,333,189.54941
79.2320321670134,10.1975063399601,1753,8,1104.38,0.01723,12.3501,-0.56272,330,40,86.82515,363,170.78619
79.2320820129318,10.1884662037779,1754,7,949.25591,0.01646,12.3622,-0.26763,338,30,88.35892,336,113.87794
79.2321318123025,10.1794260623663,1755,4,793.50599,0.01672,12.34813,-0.44961,326,40,84.7252,358,110.03979
79.2321815651322,10.1703859157299,1756,4,699.59258,0.01871,12.33407,-0.38316,305,60,88.2756,347,52.04167
79.232231271427,10.1613457638733,1757,3,681.90699,0.02155,12.32002,-0.10987,303,60,87.7154,348,46.8799
