fid,erosion_score_pred
2117,0.6565775077303605
2118,0.6691708274311953
2119,0.7373234398376728
2121,0.727028158538569
2122,0.6870446908530154
2123,0.7141821519730379
2124,0.6426948052273435
2125,0.7032677988550657
2126,0.7001379821842064
2127,0.6959611420055687
2128,0.6959829843665457
2129,0.6983497947815154
2130,0.6952298379193775
2131,0.6896939612276319
2132,0.6806135234069243
2133,0.6613759074971012
2134,0.6809430736725397
2135,0.688942335682491
2136,0.6954044827951507
2137,0.6801968984866286
2138,0.6821466185869595
2139,0.695152081009772
2140,0.61254576729702
2141,0.5956330609503613
2142,0.6295121996238962
2143,0.6017983058227483
2144,0.6229269330797217
2145,0.6624199923002043
2146,0.6634727242551949
2147,0.6389569411281202
2148,0.6301399206015582
2149,0.6451061786327014
2150,0.6587055951293312
2151,0.6484149035298747
2152,0.5866507415575916
2153,0.5993774457708817
2154,0.6282626860714124
2155,0.6674611089376612
2156,0.7025015839900136
2157,0.7159927315065712
2160,0.7107929302734471
2161,0.6608016916271279
2162,0.592032943122053
2163,0.5806386764758023
2164,0.5931617476160163
2165,0.5783415438023606
2166,0.6290308501803702
2167,0.5905741894891274
2168,0.5857620435753552
2183,0.7046429797724862
2184,0.6940551451195484
2185,0.6835861755081403
2186,0.7212974485363964
2187,0.7376298376023864
2189,0.7252375009104216
2190,0.7158170542137164
2191,0.7169493635412192
2192,0.6387468623652265
2193,0.6278951626676562
2194,0.6690784193453538
2195,0.6894553566506231
2196,0.674386825220516
2197,0.7039789722057036
2198,0.6899111929903211
2199,0.6744526194283513
2200,0.6861085218334868
2201,0.6769085216989201
2202,0.6807709877281624
2203,0.6729640646503818
2204,0.6843099881956277
2205,0.6789124850210074
2206,0.670403938992777
2207,0.6852554884253103
2208,0.6474161802389556
2209,0.6130225700673078
2210,0.6355081671637278
2211,0.6154390510111785
2212,0.6112717646222424
2213,0.6690156722372451
2214,0.6316582409111159
2215,0.5593321596971594
2216,0.592641950043089
2217,0.6126631567351095
2218,0.638579904610011
2219,0.6398498494937662
2220,0.6574427839640103
2221,0.6022256827966086
2222,0.5977102041699626
2223,0.6392360928949998
2224,0.697389683971013
2225,0.7011894941691407
2226,0.7162155017533878
2228,0.7169539228174745
2229,0.6480466024326024
2230,0.604148909410937
2231,0.6301876923452309
2232,0.6278092505676551
2233,0.5805440815311684
2250,0.6783566870135467
2251,0.7100708708524495
2252,0.6929972252781279
2253,0.6873499079844434
2254,0.6901107130420663
2255,0.7121840697416405
2256,0.7256036684991752
2257,0.7160329746257897
2259,0.6772672957317863
2260,0.5422983488709573
2261,0.5550612057261379
2262,0.6749447893407032
2263,0.6940877458192275
2264,0.6727396052682618
2265,0.7108164073848248
2266,0.7036755770488156
2267,0.6821498777190174
2268,0.6922506055699938
2269,0.6887119400157835
2270,0.6856935943839859
2271,0.6778045510846351
2272,0.6914179702454746
2273,0.6914529912909887
2274,0.6863071267350711
2275,0.6940507075044143
2276,0.645526518809231
2277,0.5835398184229232
2278,0.6211964315741473
2279,0.5821718244787786
2280,0.5622152308912041
2281,0.6533801554566304
2282,0.6402188808051379
2283,0.6021235412095208
2284,0.5981473506651218
2285,0.5811775001018719
2286,0.618971440245334
2287,0.6491029960463036
2288,0.6271584686358505
2289,0.6700800092970693
2290,0.6464568370196214
2291,0.6343015451291567
2292,0.6753943872510394
2293,0.6931471627405803
2294,0.6906710878648448
2295,0.7102234631562935
2297,0.6797379665605202
2298,0.6549105759439962
2299,0.629482901327507
2300,0.5701639257246447
2301,0.6126517131129093
2302,0.6276989323738323
2317,0.6572256799225081
2318,0.6879687574806498
2319,0.7121447254848522
2320,0.698606869531733
2321,0.6635615605058229
2322,0.6402686668714386
2323,0.6837823598330809
2324,0.6852987995614301
2325,0.7010243933388799
2326,0.7063206780496966
2327,0.6730589250434128
2328,0.6459926371060221
2329,0.568612953022594
2330,0.5952024865121747
2331,0.6282477903075786
2332,0.6065103329438459
2333,0.7092379323122182
2334,0.7149958884377281
2335,0.6870858670479525
2336,0.6813812667065927
2337,0.6858426760781555
2338,0.6833213340656169
2339,0.6661604161392093
2340,0.6549518888007613
2341,0.6854773862735034
2342,0.688273458423541
2343,0.7011911850087915
2344,0.6344954814833521
2345,0.5637104246155825
2346,0.6115102219370024
2347,0.5678820051678194
2348,0.5157911311876857
2349,0.6396524686083324
2350,0.5920023672448499
2351,0.5419547159445263
2352,0.5998581855852309
2353,0.6221002823171239
2354,0.613737581640622
2355,0.5945959305466151
2356,0.6251628190237785
2357,0.6540237004300457
2358,0.6218092661649822
2359,0.590544516108138
2360,0.6588591435348325
2361,0.697897237564719
2362,0.6669065013107738
2363,0.7105500170518821
2367,0.6630143533531875
2368,0.592225212057819
2369,0.6300945178679964
2370,0.6474456449788918
2384,0.6949626030191726
2385,0.6938290108378735
2388,0.7130136819424018
2389,0.6654735826265437
2390,0.6242171099727727
2391,0.6585073324306752
2392,0.6682743260642456
2393,0.6807307022027952
2394,0.6893428254273141
2395,0.6736662665547418
2396,0.7038240856278698
2397,0.6427193513585386
2398,0.5580186631897693
2399,0.5859905665503934
2400,0.6402985650051828
2401,0.712963309137811
2403,0.6933691713616761
2404,0.7004610679296717
2405,0.7039361144519525
2406,0.6955051259189172
2407,0.6875673661766244
2408,0.672676319519349
2409,0.68955917007827
2410,0.6956683875342482
2411,0.6875992623286442
2412,0.6254940402811254
2413,0.5495823520813972
2414,0.6021558383871427
2415,0.594571480413596
2416,0.5692192228315264
2417,0.6408105891632916
2418,0.6234983908233641
2419,0.5686629369297039
2420,0.6112903084480857
2421,0.6504984634063976
2422,0.664468084761482
2423,0.629220276457672
2424,0.6227843775471381
2425,0.6134163407013917
2426,0.6369144456295991
2427,0.6426468135665396
2428,0.6978957163822551
2429,0.6975164963127839
2432,0.7112837423727397
2433,0.7148282187500867
2435,0.6521190471027455
2436,0.6196711377121644
2437,0.6356997814255045
2452,0.7009734408148937
2455,0.7112787269990188
2456,0.698801652027963
2457,0.6809368169933172
2458,0.6589610560582252
2459,0.6575114518849358
2460,0.6503906691919519
2461,0.6659028699305298
2462,0.6833222721286447
2463,0.6679761251632369
2464,0.6957036103884903
2465,0.7643143110278792
2466,0.6735729499038826
2467,0.644160398927982
2468,0.6978179567271312
2469,0.710891878638172
2471,0.7120500601450268
2472,0.7087085637635453
2473,0.6918953432026796
2474,0.6951825463753019
2475,0.6911702296129365
2476,0.6842952076217977
2477,0.6833600890197885
2478,0.7039714871423717
2479,0.6831434453910177
2480,0.6167948216066979
2481,0.6021370932841428
2482,0.6311814747513645
2483,0.6519648740181292
2484,0.6711830761456343
2485,0.6728806696571549
2486,0.6715415083735
2487,0.6474198074385227
2488,0.6299719341841743
2489,0.653150558452522
2490,0.6518671731100579
2491,0.6572410084516881
2492,0.6475155357111623
2493,0.6345610556273958
2494,0.6894686196559439
2495,0.6736809852484082
2496,0.6664627924464505
2497,0.6947286668524735
2500,0.70720323865244
2503,0.6357684505430745
2504,0.65015924700264
2520,0.7129368312215381
2522,0.7169450216059894
2523,0.7118812350968722
2524,0.7054848363998014
2525,0.6944130589533061
2526,0.6705037274206798
2527,0.6634223877944938
2528,0.6571109284943707
2529,0.6950794386350102
2530,0.676896760135251
2531,0.6746328760350407
2532,0.6877770860057963
2533,0.6907457410444026
2534,0.6678057543528303
2535,0.6933257166629772
2536,0.6950731728646693
2537,0.7025113399170961
2538,0.710104504447108
2539,0.705250576103746
2540,0.7031022847756109
2541,0.6954256694626691
2542,0.6996066396937807
2543,0.6967918930232135
2544,0.6861214959696199
2545,0.6766193114266518
2546,0.679671654494216
2547,0.6606837102169576
2548,0.6597591372253498
2549,0.700260810862271
2550,0.7308825207635472
2551,0.669059466910678
2552,0.6619936371525008
2553,0.6724226504746039
2554,0.6877991216718845
2555,0.6520428335030432
2556,0.6308329641229508
2557,0.6478165414039923
2558,0.6885602871628311
2559,0.6274645137709349
2560,0.6486508996690655
2561,0.6836133901431561
2562,0.690706260813692
2563,0.6570472069224108
2564,0.6912753661093761
2565,0.7025156046531342
2566,0.7025330108526399
2571,0.6109771278863366
2572,0.6199828086298232
2588,0.6940608784949458
2589,0.7075032648333484
2590,0.7031809149662294
2591,0.706445171855884
2594,0.7081210793508285
2595,0.6782090196519878
2596,0.6779608630804659
2597,0.6914377957671863
2598,0.6852091140355114
2599,0.6837393047594919
2600,0.6896892272510606
2601,0.7017488049546835
2602,0.6543141195148039
2603,0.6494098349180312
2604,0.6779618547001482
2605,0.7082846470319806
2606,0.711296367055362
2607,0.6959943322667955
2608,0.6940837510749586
2609,0.6960498141533359
2610,0.6959690883778916
2611,0.6610218813613
2612,0.6455157209094217
2613,0.6571708069223646
2614,0.6855137765890071
2615,0.6678043142597891
2616,0.661002921960942
2617,0.6493736351034342
2618,0.6540103057276899
2619,0.6415745589353524
2620,0.6294212679218627
2621,0.6522013742347971
2622,0.6797492906275766
2623,0.6381539444043653
2624,0.6477777031802187
2625,0.6328850276016412
2626,0.6926988374615103
2627,0.7038446901581635
2628,0.7134054213103505
2629,0.7087569619577326
2630,0.6550289487824414
2631,0.5857548594017151
2632,0.6521537101511429
2633,0.6370408328464482
2634,0.6548040816963991
2639,0.7039687304557937
2640,0.6332640937275911
2656,0.653345541540941
2657,0.6922088168772661
2658,0.6991610613238511
2659,0.7103988233107834
2660,0.714900723936241
2661,0.6902412005103432
2662,0.7040067390099491
2663,0.6947276580050081
2664,0.6987301652990711
2665,0.6771914055643449
2666,0.6675688915449143
2667,0.6870544622693888
2668,0.6792647740353751
2669,0.682328804166
2670,0.6601689999652232
2671,0.6715385110200894
2672,0.6879705310834618
2673,0.7117634489938719
2674,0.7039741280446206
2675,0.7001814696663751
2676,0.6973828192916351
2677,0.7012368679258001
2678,0.6712801278470223
2679,0.6265555761074091
2680,0.6341349479242023
2681,0.6376476721373581
2682,0.6747343237220176
2683,0.681325171683724
2684,0.6701395314823276
2685,0.6792990751004512
2686,0.6641116126235841
2687,0.6675261552396338
2688,0.654993716284487
2689,0.6521683274632046
2690,0.655753498718003
2691,0.6552908414123426
2692,0.6683235006126744
2693,0.6786152869427287
2694,0.6829819093162122
2695,0.698602153691863
2696,0.6985042865115602
2697,0.7117400421478087
2698,0.6673875609764269
2699,0.628878714594219
2700,0.6716942657791208
2701,0.655276505808775
2702,0.6636394048988569
2708,0.666015461226138
2724,0.6855408864385193
2725,0.6821407079967677
2726,0.6937505808380515
2727,0.7068631339944684
2728,0.7018118812572135
2729,0.7072445899491154
2730,0.7054866940785711
2731,0.6911966233715195
2732,0.6963404615401145
2733,0.6723055144823199
2734,0.6659124083354843
2735,0.6716859004904624
2736,0.6862313879878251
2737,0.6845789578987542
2738,0.6761226747643795
2739,0.679580632529604
2740,0.6679549614418155
2741,0.6973638334862817
2742,0.7095469044003194
2743,0.7031346135964831
2744,0.7067270317125889
2745,0.7017649271357584
2746,0.6630498030351487
2747,0.6644647882904083
2748,0.6663242452273322
2749,0.6529504105624244
2750,0.6614386249453518
2751,0.6788228639585437
2752,0.7005731583645552
2753,0.699709704489135
2754,0.6742804297906179
2755,0.6799212143534364
2756,0.6425860135333776
2757,0.6432795677120793
2758,0.6608400543395418
2759,0.6713305651682261
2760,0.6646365250872649
2761,0.7024991240361009
2762,0.6251964212048572
2763,0.5912881299210511
2764,0.6553280421600125
2765,0.6477613203404501
2766,0.6922397305408439
2767,0.71302317269836
2768,0.6732823612882182
2769,0.604797817218492
2770,0.679124724827353
2773,0.6777520889837212
2774,0.6963440617026475
2775,0.7071944240197886
2776,0.6630779873767463
2792,0.6589429756516084
2793,0.6759242386897755
2794,0.6809573901548703
2795,0.6822743146526971
2796,0.6723998351809545
2797,0.7048982935142158
2798,0.710088946345876
2799,0.6989306361080603
2800,0.7105265886636852
2801,0.6957873041652456
2802,0.6759646304282741
2803,0.6644203514620955
2804,0.6775787181423382
2805,0.6743014995026558
2806,0.6892247463994746
2807,0.6888394878021548
2808,0.6973989771011171
2809,0.710982098048896
2810,0.7148038216071131
2811,0.6964787256708902
2812,0.6956301198877083
2813,0.6836154314925547
2814,0.6654767132661923
2815,0.6629178733045809
2816,0.6368647805664083
2817,0.6486785743864545
2818,0.6630141454080302
2819,0.6770540275935641
2820,0.6852516625393508
2821,0.6771810651139347
2822,0.6731335635635342
2823,0.6791244959111049
2824,0.6343904179182105
2825,0.6272908118829638
2826,0.664247722500045
2827,0.6454213770574637
2828,0.6341296279474624
2829,0.607169548321061
2830,0.5430668110414879
2831,0.5379604575346143
2832,0.6540100797634771
2833,0.6582943484322952
2834,0.6993881887604347
2835,0.6928356678249039
2836,0.6839100730727502
2837,0.6630178772207072
2838,0.6823311473974927
2839,0.6128079321307582
2840,0.6528272883269339
2841,0.6929796733078445
2842,0.6391593610881251
2843,0.658434629876485
2844,0.6574257115690898
2860,0.6775765100398807
2861,0.6748547475438966
2862,0.658047949057069
2863,0.6504072419110881
2864,0.657163180116698
2865,0.6767748698902634
2866,0.6920234359088466
2867,0.6959836326008615
2868,0.6993284697022063
2869,0.6987396203627404
2870,0.6855181595413721
2871,0.67479588033564
2872,0.6854332986666845
2873,0.6796805969527815
2874,0.6947018805365484
2875,0.6719785848541232
2876,0.6933312887453714
2877,0.708105870859651
2878,0.7119782305733111
2879,0.695068628692519
2880,0.6833426542653775
2881,0.6711775487411497
2882,0.6695607308531386
2883,0.6612214491880561
2884,0.6636668453426935
2885,0.6772172286497863
2886,0.6682912879424227
2887,0.6732719538385395
2888,0.660387292842922
2889,0.6711756423047651
2890,0.6788202860445561
2891,0.6713071180537106
2892,0.6612096276359924
2893,0.6568780172900278
2894,0.6759154643677364
2895,0.6268910513811706
2896,0.6200225984246674
2897,0.6680292669431
2898,0.64499822402175
2899,0.6424392910578902
2900,0.6720773114444165
2901,0.6827930625963875
2902,0.6789177956448812
2903,0.6902369944902743
2904,0.669080613783842
2905,0.6529681329292607
2906,0.6880054165866086
2907,0.6362128456854298
2908,0.6244364340094078
2909,0.6975163734247515
2910,0.6198173264479188
2911,0.6355814327597012
2928,0.6112777738658712
2929,0.5802995913268185
2930,0.6221070381872437
2931,0.6571348109650458
2932,0.6674863976185311
2933,0.6806881929087479
2934,0.7053926137788539
2935,0.7073469976923328
2936,0.698514533378305
2938,0.7161719751403672
2939,0.6875932522465531
2940,0.6775678366151103
2941,0.6780779061409788
2942,0.668277931330782
2943,0.617949612492074
2944,0.6538159335769088
2945,0.6965806289208526
2946,0.709240885478481
2947,0.6767071402961876
2948,0.6701403764893543
2949,0.6560022302760662
2950,0.6738155816248123
2951,0.6771897451853639
2952,0.6772187075118574
2953,0.6838452062671063
2954,0.6724406058714887
2955,0.6568960611226663
2956,0.6645716354415355
2957,0.6594315522856389
2958,0.6630642253231225
2959,0.6608182295729896
2960,0.6698804861313247
2961,0.6472508366025531
2962,0.6578379558360942
2963,0.6450068780332743
2964,0.6207886210451081
2965,0.6345850893917538
2966,0.6294588906803092
2967,0.6407288743497768
2968,0.6795618931147434
2969,0.7083055309639494
2970,0.6722349793808584
2971,0.6543340983841206
2972,0.645129032571606
2973,0.6791479584228347
2974,0.6709974390490874
2975,0.6444018052566766
2976,0.6534098184800675
2977,0.6845100608775287
2978,0.6467329145126514
2979,0.6265093107883183
2995,0.6689960241716322
2996,0.6028423346944425
2997,0.5892371364849808
2998,0.6449849009151378
2999,0.6688825218422837
3000,0.6687339883765889
3001,0.6289166105943654
3002,0.6587119619556799
3003,0.693378032817916
3004,0.6782199349043567
3005,0.7134120262982258
3006,0.6538142792024559
3007,0.65544257961801
3008,0.69330404202125
3009,0.704794497479487
3010,0.6848515487306539
3011,0.6358004666654936
3012,0.6594407409040448
3013,0.6639432349755865
3014,0.6987964960007099
3015,0.6819993977217718
3016,0.6775354556141995
3017,0.6707625017129065
3018,0.6852566730006053
3019,0.67892643142337
3020,0.6757446331008402
3021,0.6860276919513912
3022,0.6654081449259902
3023,0.6659077059573626
3024,0.6727182468013846
3025,0.6657520829247352
3026,0.6514606756161717
3027,0.6610558740635628
3028,0.6955398765608101
3029,0.6576526262430299
3030,0.6391672331021826
3031,0.6744517116352043
3032,0.6318581581179091
3033,0.5592659920857653
3034,0.597665627864064
3035,0.59902252904261
3036,0.6291803612134664
3037,0.6675712905436615
3038,0.6610019801935894
3039,0.6196226201302348
3040,0.6309410024874305
3041,0.6870858381881054
3042,0.6795578807541759
3043,0.665406320889437
3044,0.6695441490502285
3045,0.6483178806650788
3046,0.6573028687367896
3047,0.5892144868622993
3063,0.6807717809311558
3064,0.6761360135145443
3065,0.6940855135363287
3066,0.6882535665178465
3067,0.6964078319159946
3068,0.6716908874201033
3069,0.6190864585183978
3070,0.6042317877888879
3071,0.6959586548329088
3072,0.6760217790792112
3073,0.6674581261919992
3074,0.6819079787707514
3075,0.6427329067001413
3076,0.6478315290801688
3077,0.6559983466822128
3078,0.6515828869175991
3079,0.6503771833799725
3080,0.6389371373338906
3081,0.6475258638225354
3082,0.6733526192759269
3083,0.6756134968143737
3084,0.6607281818006862
3085,0.6695380150849107
3086,0.6772251782406531
3087,0.6899100892761691
3088,0.6944191218107426
3089,0.6901335276054907
3090,0.6844936042067792
3091,0.6419860256469234
3092,0.6814350451657666
3093,0.6668934121728538
3094,0.6347392743908062
3095,0.6206286054848186
3096,0.6441676820555422
3097,0.653828530253566
3098,0.663971383613998
3099,0.6759115817938837
3100,0.6150578274365979
3101,0.5602497960884185
3102,0.6226979008490964
3103,0.6396861821317775
3104,0.6281763686785091
3105,0.6316389950639033
3106,0.6280935899668917
3107,0.6094537235623434
3108,0.6522385835878685
3109,0.6649533870212789
3110,0.665529886717082
3111,0.6612707073650888
3112,0.6650467357879699
3113,0.6802086896442502
3114,0.6160306981973829
3115,0.6098319028470246
3131,0.6965346678081921
3132,0.6883435787936927
3133,0.6825813433134174
3134,0.6650699477016958
3135,0.6582953769260153
3136,0.6677921081531233
3137,0.6621604942135101
3138,0.663945924011535
3139,0.6881345293464602
3140,0.6888107527096293
3141,0.6535566643125834
3142,0.6706788169362398
3143,0.6435327667868894
3144,0.6538551584154989
3145,0.6374972349636923
3146,0.6223088690082121
3147,0.6303281888900695
3148,0.6459795648555314
3149,0.6475095976420535
3150,0.6501273049607158
3151,0.6644851832752536
3152,0.6509775566373409
3153,0.6675693104239259
3154,0.6791563168902077
3155,0.6836177984775725
3156,0.691891413453922
3157,0.7040263580568425
3158,0.7108576353421192
3159,0.6951617277334089
3160,0.6925249364564019
3161,0.6844092348289044
3162,0.6702299648447922
3163,0.6737077018422316
3164,0.6248153578139308
3165,0.6493372644720097
3166,0.6712947776303111
3167,0.6852255904948439
3168,0.6614902217263807
3169,0.6639786885131866
3170,0.6424599009731369
3171,0.6474241673631215
3172,0.6365162024003985
3173,0.6461303663369543
3174,0.6158793261652125
3175,0.6330598457308532
3176,0.6614731901834102
3177,0.6874605203698242
3178,0.6689278056367801
3179,0.6861553568994316
3180,0.7056738864108347
3181,0.7060341611983328
3182,0.5677371760567752
3183,0.5904249348007348
3199,0.6858650890962491
3200,0.6655666099713536
3201,0.679145576013114
3202,0.6650408168928162
3203,0.6519858090066633
3204,0.66326673294197
3205,0.6718488681159589
3206,0.6993342231465508
3207,0.7046749402698086
3208,0.684777329354585
3209,0.6606981323205768
3210,0.6601972997577789
3211,0.6260915688475802
3212,0.6446291895047283
3213,0.6531748561727269
3214,0.6222746516231625
3215,0.574713265304376
3216,0.6109409053979943
3217,0.6465579978366885
3218,0.6437289944530776
3219,0.6307792750290889
3220,0.6474128546650427
3221,0.6579330565865886
3222,0.6678104776936155
3223,0.6802105456691101
3224,0.7012378003079822
3225,0.7091821696137232
3226,0.7067673232933328
3227,0.6952321845628523
3228,0.7019002436023714
3229,0.6766456370466113
3230,0.6380267992630131
3231,0.6701841208995977
3232,0.6698023417829426
3233,0.6484899167879282
3234,0.6544246674758208
3235,0.6951904936355715
3236,0.7068441968478194
3237,0.6873324848879245
3238,0.646455472778284
3239,0.6358674838895958
3240,0.6665796072086417
3241,0.6564806379222884
3242,0.6381259394286595
3243,0.6581032950487677
3244,0.6487025001582462
3245,0.6687315576726256
3246,0.678784091302329
3247,0.6975110375132793
3248,0.7149237483466309
3249,0.6983115315582858
3250,0.6330585491393471
3251,0.6582952698058668
3267,0.6875564420749863
3268,0.6829070726983276
3269,0.6800614366674157
3270,0.6440733118622242
3271,0.6696835551436201
3272,0.6782186867274823
3273,0.6842647973025842
3274,0.706586106494662
3275,0.6933766694092904
3276,0.6316069961474252
3277,0.6389557163342403
3278,0.6723035724133503
3279,0.6772172467080063
3280,0.6704865418858401
3281,0.6524694869883793
3282,0.5896844249392014
3283,0.5368853733937077
3284,0.5814583697995891
3285,0.6125038237360146
3286,0.6487075676687036
3287,0.626069722554499
3288,0.6488686110022898
3289,0.6580934064100984
3290,0.6744297306431107
3291,0.6863318481019366
3292,0.6733035990373557
3293,0.6900874103956365
3294,0.7149205509320096
3295,0.7041767134481179
3296,0.6796709876829622
3297,0.6795700930209262
3298,0.5993159929742217
3299,0.6593032199140576
3300,0.6555599700105339
3301,0.6594931032358284
3302,0.6661565817824519
3303,0.6232155904476794
3304,0.6350447231619732
3305,0.6985990239018119
3306,0.6732985027196119
3307,0.6378145350531823
3308,0.6690844642427888
3309,0.635059975281643
3310,0.6420022914246947
3311,0.5977690224410689
3312,0.5955793887482427
3313,0.6576758059461415
3314,0.6904795841719795
3315,0.6743035921333069
3316,0.6952265029195469
3317,0.7022773343083312
3318,0.6580578444617738
3319,0.6731660470354656
3333,0.6861823452717052
3334,0.6831464969626466
3335,0.6951052311437337
3336,0.69248869143815
3337,0.6587375019193037
3338,0.6505643229729026
3339,0.6737228368135018
3340,0.6844076704133426
3341,0.6861429433574113
3342,0.7077125823586891
3343,0.6877322719176522
3344,0.6265613858023693
3345,0.6566464911320945
3346,0.7081129055752252
3347,0.7100923840266175
3348,0.706041741827518
3349,0.6173919093966501
3350,0.6030063728845673
3351,0.6498887831526706
3352,0.6293526078883047
3353,0.6465983736686348
3354,0.6667343908317914
3355,0.6379573036586997
3356,0.6621088087927647
3357,0.6612670663596838
3358,0.6895436550893828
3359,0.6933120120913111
3360,0.6678705953630583
3361,0.655188274246921
3362,0.6759236117541517
3363,0.6902359863030703
3364,0.6713077111400892
3365,0.6861113259370929
3366,0.6734510785074165
3367,0.6659477854928174
3368,0.6738259009062733
3369,0.675087922610457
3370,0.6868100457758541
3371,0.639914535492921
3372,0.6137981634753428
3373,0.6701648293095968
3374,0.6710954779333697
3375,0.6564361806978053
3376,0.6429374312656743
3377,0.6486994386924214
3378,0.6341210292944038
3379,0.6084514673278338
3380,0.6420525449250108
3381,0.6481836245066461
3382,0.6747746825749618
3383,0.6934283719116648
3384,0.6565495894246062
3385,0.6622194343457968
3386,0.6378284492621853
3387,0.6789796362304751
3401,0.6599611999365009
3402,0.6982665224054507
3403,0.6992791792914973
3404,0.6888994449357442
3405,0.6369912691735422
3406,0.6907754869488146
3407,0.6871029345641955
3408,0.6996200371707512
3409,0.6997992644680616
3410,0.707130158767437
3411,0.6924796523610426
3412,0.5910055661747019
3413,0.6500782280191222
3415,0.7167075857042785
3416,0.7068021301530362
3417,0.6531849702715166
3418,0.6089274069003785
3419,0.6478321765777841
3420,0.6569590856856486
3421,0.6341318685381812
3422,0.6386051297352108
3423,0.6050028269769943
3424,0.6613534361032133
3425,0.6744663211942913
3426,0.7015735152359999
3427,0.7063109843349507
3428,0.6883719659488824
3429,0.6894754432483733
3430,0.6889550412911721
3431,0.6892600640293444
3432,0.6965804030763345
3433,0.6797638638337714
3434,0.6682623024713611
3435,0.6498795336075973
3436,0.668615890671743
3437,0.6760226940907791
3438,0.664248493367471
3439,0.6281165312354567
3440,0.6127497403849215
3441,0.6540319097095076
3442,0.6488616521910258
3443,0.6550106740617018
3444,0.6687459012304615
3445,0.6629173089465006
3446,0.6683147332257041
3447,0.6446374916312334
3448,0.6386016189180426
3449,0.6291917076964804
3450,0.6644459145929982
3451,0.7066104519880116
3452,0.6839034201496341
3453,0.6607824941749902
3454,0.6612453832248245
3455,0.6998071819210065
3471,0.6988058957435259
3472,0.7009648873458512
3473,0.6787932394864061
3474,0.6839228119851155
3475,0.6973796652453685
3476,0.694465205202139
3477,0.6743894821051254
3478,0.668295961262812
3479,0.6870157282962519
3480,0.6912025847529386
3481,0.7137160301317722
3484,0.7062979777060175
3485,0.6909272524244003
3486,0.6969068197026236
3487,0.6920257042085723
3488,0.6778651287218381
3489,0.6783144772065149
3490,0.6597350639436455
3491,0.6227629596298389
3492,0.6381724905086197
3493,0.6594426536458002
3494,0.7036757226278781
3495,0.6924838268470087
3496,0.6741495605429121
3497,0.6857058694112393
3498,0.6592896851405077
3499,0.6657641914712539
3500,0.6957631468022177
3501,0.6661594459126001
3502,0.6369331509666085
3503,0.6358895971754304
3504,0.6293391174177154
3505,0.642631144426764
3506,0.6650443196240281
3507,0.6509504006293807
3508,0.6221002599076638
3509,0.6282746409816049
3510,0.6026224425356065
3511,0.6449978586889816
3512,0.6548271390116197
3513,0.6634752372939499
3514,0.6531853388858089
3515,0.5785113582452582
3516,0.6481020191848234
3517,0.6389353299520618
3518,0.7066705498771267
3521,0.7129805425056678
3522,0.6857359398497289
3523,0.6955895328616141
3539,0.6975045919387598
3540,0.7053992275470381
3541,0.6830716602883115
3542,0.6868700922465241
3543,0.6894804225152817
3544,0.6826247658581719
3545,0.6754496147985743
3546,0.6791233199421018
3547,0.6807855716125053
3548,0.7062627245989774
3549,0.691301658132953
3550,0.6796655062273934
3551,0.6571669529616615
3552,0.6563722405748965
3553,0.6548153154763429
3554,0.6667997044050795
3555,0.6834879714447208
3556,0.7081906277969854
3557,0.6959926555329713
3558,0.6676073326705386
3559,0.6412066560307641
3560,0.6731205083887568
3562,0.7137872026553813
3563,0.6821413807628693
3564,0.6760509514809602
3565,0.6883774202990881
3566,0.6715451794602894
3567,0.6845593307959157
3568,0.6820008346081455
3569,0.6577422872534335
3570,0.599038794831306
3571,0.5393049419283092
3572,0.5596662290624955
3573,0.6244230880525204
3574,0.6632554421222181
3575,0.6491064721659218
3576,0.6481067233394193
3577,0.6340037443011476
3578,0.6103936576469363
3579,0.6242185969912861
3580,0.6466572482477744
3581,0.6534122602237785
3582,0.6667114809504185
3583,0.6473893729382406
3584,0.6633792095266463
3585,0.6889349651052794
3586,0.6943756558331081
3587,0.6783008442736427
3588,0.6842646214882435
3589,0.6726797837544284
3590,0.6811985037130971
3607,0.6484680905285758
3608,0.6909203494921192
3609,0.6873298615506627
3610,0.6736929681048401
3611,0.6865619762332962
3612,0.6678721470242946
3613,0.6329254137227727
3614,0.6715609571930957
3615,0.6596971120331385
3616,0.622394165307344
3617,0.6172436469843542
3618,0.6106622594013622
3619,0.5770500188081109
3620,0.6073840645211254
3621,0.6304182280749776
3622,0.6430043511239064
3623,0.6937529582872378
3624,0.6845856900916162
3625,0.6873816895074601
3626,0.6904378570082657
3627,0.687984634121732
3628,0.6952221112518926
3629,0.697397047134168
3630,0.6965959465430166
3631,0.7076558895250231
3632,0.6777654305983148
3633,0.6944692287965415
3634,0.6431752400795828
3635,0.6555523340697234
3636,0.6281614175240999
3637,0.5587899238094884
3638,0.5794731866066184
3639,0.5639260984118973
3640,0.6360254436694642
3641,0.615122232933594
3642,0.599459484504052
3643,0.5812465906488711
3644,0.571130271635033
3645,0.5771220160283774
3646,0.5426666223338513
3647,0.6282480751422183
3648,0.6389386620111854
3649,0.6430510513581758
3650,0.6488413272214848
3651,0.6727206037656055
3652,0.6549147178840571
3653,0.6914931587071386
3654,0.6529278880562067
3655,0.6642094569452816
3656,0.690937599923856
3657,0.6745362735378951
3658,0.6484744562770118
3659,0.6693802418118506
3675,0.698876423705957
3676,0.7099875554648376
3678,0.7032576259289458
3679,0.657716215151018
3680,0.65928466388852
